Time,TP9,AF7,AF8,TP10,ABS(TP)SUM,ABS(AF)SUM,ABS_SUM,Non-ClenchedTeeth
1627069800511.68,-104.49,-25.88,-2.44,-58.59,163.07999999999998,28.32,191.39999999999998,True
1627069800515.59,-279.79,-41.99,-17.09,-76.17,355.96000000000004,59.08,415.04,True
1627069800519.5,-57.13,-33.69,-11.72,-58.11,115.24000000000001,45.41,160.65,True
1627069800523.4,162.6,-21.0,-10.25,-41.02,203.62,31.25,234.87,True
1627069800527.31,-19.04,-25.39,-14.16,-51.27,70.31,39.55,109.86,True
1627069800531.21,-265.63,-39.06,-14.16,-60.55,326.18,53.22,379.40000000000003,True
1627069800535.12,-120.12,-38.09,-2.44,-37.11,157.23000000000002,40.53,197.76000000000002,True
1627069800539.03,142.09,-23.44,0.49,-26.37,168.46,23.93,192.39000000000001,True
1627069800542.93,54.69,-7.81,-13.67,-49.8,104.49,21.48,125.97,True
1627069800546.84,-232.42,-11.23,-24.41,-72.75,305.16999999999996,35.64,340.81,True
1627069800550.75,-216.31,-23.44,-20.51,-37.11,253.42000000000002,43.95,297.37,True
1627069800554.65,79.1,-12.7,0.0,-14.65,93.75,12.7,106.45,True
1627069800558.56,125.0,-3.42,-6.84,-41.5,166.5,10.26,176.76,True
1627069800562.46,-162.6,-11.72,-32.23,-66.41,229.01,43.949999999999996,272.96,True
1627069800566.37,-267.58,-18.07,-32.23,-72.75,340.33,50.3,390.63,True
1627069800570.28,4.39,-14.16,-24.9,-49.8,54.19,39.06,93.25,True
1627069800574.18,160.16,-11.23,-25.88,-37.11,197.26999999999998,37.11,234.37999999999997,True
1627069800578.09,-81.54,-14.16,-22.95,-60.55,142.09,37.11,179.2,True
1627069800582.0,-279.3,-10.25,-21.0,-69.34,348.64,31.25,379.89,True
1627069800585.9,-77.15,-0.98,-8.79,-46.88,124.03,9.77,133.8,True
1627069800589.81,162.11,-0.98,0.49,-37.11,199.22000000000003,1.47,200.69000000000003,True
1627069800593.71,3.42,-13.67,-17.09,-41.5,44.92,30.759999999999998,75.68,True
1627069800597.62,-271.48,-9.77,-15.63,-59.57,331.05,25.4,356.45,True
1627069800601.53,-173.83,0.98,-4.39,-63.48,237.31,5.369999999999999,242.67999999999998,True
1627069800605.43,111.82,0.0,-5.86,-41.5,153.32,5.86,159.18,True
1627069800609.34,66.89,-2.93,-10.74,-34.18,101.07,13.67,114.74,True
1627069800613.25,-223.63,-8.79,-15.63,-64.45,288.08,24.42,312.5,True
1627069800617.15,-233.89,-8.3,-14.65,-62.01,295.9,22.950000000000003,318.84999999999997,True
1627069800621.06,65.43,-2.93,-6.35,-22.46,87.89000000000001,9.28,97.17000000000002,True
1627069800624.96,142.09,-3.91,1.46,-16.6,158.69,5.37,164.06,True
1627069800628.87,-137.7,-10.25,-6.35,-41.99,179.69,16.6,196.29,True
1627069800632.78,-259.77,-7.81,-14.16,-41.02,300.78999999999996,21.97,322.76,True
1627069800636.68,4.39,-1.46,-13.67,-3.91,8.3,15.129999999999999,23.43,True
1627069800640.59,178.71,2.44,-9.77,4.39,183.1,12.209999999999999,195.31,True
1627069800644.5,-47.36,9.77,-0.98,-31.74,79.1,10.75,89.85,True
1627069800648.4,-272.46,-1.46,-13.18,-49.32,321.78,14.64,336.41999999999996,True
1627069800652.31,-101.56,-9.77,-17.09,-37.6,139.16,26.86,166.02,True
1627069800656.21,161.62,-2.44,-3.42,-16.6,178.22,5.859999999999999,184.07999999999998,True
1627069800660.12,37.11,-5.37,-12.7,-22.46,59.57,18.07,77.64,True
1627069800664.03,-249.02,-13.67,-26.37,-46.39,295.41,40.04,335.45000000000005,True
1627069800667.93,-179.2,-12.7,-27.83,-20.51,199.70999999999998,40.53,240.23999999999995,True
1627069800671.84,114.75,-3.42,-11.72,9.77,124.52,15.14,139.66,True
1627069800675.75,107.91,0.49,-4.39,-14.65,122.56,4.88,127.44,True
1627069800679.65,-194.82,-6.35,-34.18,-73.24,268.06,40.53,308.59000000000003,True
1627069800683.56,-244.63,-14.16,-51.76,-74.71,319.34,65.92,385.26,True
1627069800687.46,43.95,-6.35,-23.93,-42.97,86.92,30.28,117.19999999999999,True
1627069800691.37,139.16,0.0,-17.09,-49.32,188.48,17.09,205.57,True
1627069800695.28,-139.16,-8.3,-26.86,-79.59,218.75,35.16,253.91000000000003,True
1627069800699.18,-294.92,-11.72,-19.53,-89.36,384.28000000000003,31.25,415.5300000000001,True
1627069800703.09,-45.9,-8.3,-4.39,-56.64,102.53999999999999,12.690000000000001,115.22999999999999,True
1627069800707.0,156.25,-2.44,0.98,-40.04,196.29,3.42,199.70999999999998,True
1627069800710.9,-52.25,-9.28,-9.28,-66.89,119.14,18.56,137.7,True
1627069800714.81,-292.97,-11.72,-11.23,-91.31,384.28000000000003,22.950000000000003,407.2300000000001,True
1627069800718.71,-137.7,-11.23,-2.44,-68.85,206.54999999999998,13.67,220.21999999999997,True
1627069800722.62,123.54,-11.23,0.0,-48.34,171.88,11.23,183.10999999999999,True
1627069800726.53,18.07,-15.63,-13.18,-66.41,84.47999999999999,28.810000000000002,113.28999999999999,True
1627069800730.43,-260.74,-30.76,-23.44,-73.73,334.47,54.2,388.67,True
1627069800734.34,-214.36,-32.71,-13.18,-69.82,284.18,45.89,330.07,True
1627069800738.25,76.66,-24.41,-10.74,-50.29,126.94999999999999,35.15,162.1,True
1627069800742.15,99.12,-25.39,-20.02,-43.95,143.07,45.41,188.48,True
1627069800746.06,-185.55,-27.83,-21.97,-65.43,250.98000000000002,49.8,300.78,True
1627069800749.96,-255.86,-27.34,-14.16,-57.13,312.99,41.5,354.49,True
1627069800753.87,24.9,-25.88,-4.39,-25.39,50.29,30.27,80.56,True
1627069800757.78,156.74,-24.9,-6.84,-13.18,169.92000000000002,31.74,201.66000000000003,True
1627069800761.68,-103.03,-31.25,-16.11,-45.41,148.44,47.36,195.8,True
1627069800765.59,-278.81,-32.71,-21.48,-56.15,334.96,54.19,389.15,True
1627069800769.5,-44.43,-32.71,-16.11,-26.86,71.28999999999999,48.82,120.11,True
1627069800773.4,175.78,-32.23,-10.25,0.49,176.27,42.48,218.75,True
1627069800777.31,-4.88,-31.25,-18.07,-21.0,25.88,49.32,75.19999999999999,True
1627069800781.21,-263.67,-32.71,-27.83,-48.83,312.5,60.54,373.03999999999996,True
1627069800785.12,-151.37,-32.71,-24.41,-35.64,187.01,57.120000000000005,244.13,True
1627069800789.03,125.0,-35.16,-22.95,1.95,126.95,58.11,185.06,True
1627069800792.93,60.55,-22.95,-12.21,-8.79,69.34,35.16,104.5,True
1627069800796.84,-232.91,-22.46,-13.18,-49.32,282.23,35.64,317.87,True
1627069800800.75,-227.05,-30.27,-22.95,-45.41,272.46000000000004,53.22,325.68,True
1627069800804.65,64.45,-27.83,-14.16,-26.86,91.31,41.989999999999995,133.3,True
1627069800808.56,124.51,-23.93,-14.16,-25.39,149.9,38.09,187.99,True
1627069800812.46,-165.53,-34.67,-28.32,-60.55,226.07999999999998,62.99,289.07,True
1627069800816.37,-299.8,-54.69,-22.95,-82.52,382.32,77.64,459.96,True
1627069800820.28,-38.09,-62.99,-8.3,-61.04,99.13,71.29,170.42000000000002,True
1627069800824.18,128.42,-54.2,3.42,-46.88,175.29999999999998,57.620000000000005,232.92,True
1627069800828.09,-120.12,-58.59,0.49,-69.34,189.46,59.080000000000005,248.54000000000002,True
1627069800832.0,-326.66,-70.8,-15.14,-74.71,401.37,85.94,487.31,True
1627069800835.9,-119.14,-63.48,-7.81,-43.46,162.6,71.28999999999999,233.89,True
1627069800839.81,122.07,-47.36,13.18,-45.9,167.97,60.54,228.51,True
1627069800843.71,-32.71,-53.71,15.14,-72.27,104.97999999999999,68.85,173.82999999999998,True
1627069800847.62,-290.53,-62.5,9.28,-78.13,368.65999999999997,71.78,440.43999999999994,True
1627069800851.53,-182.13,-51.76,17.09,-56.15,238.28,68.85,307.13,True
1627069800855.43,110.84,-41.5,25.39,-40.53,151.37,66.89,218.26,True
1627069800859.34,62.99,-45.41,21.48,-60.55,123.53999999999999,66.89,190.42999999999998,True
1627069800863.25,-240.23,-54.69,4.39,-86.43,326.65999999999997,59.08,385.73999999999995,True
1627069800867.15,-251.95,-61.04,-1.95,-74.71,326.65999999999997,62.99,389.65,True
1627069800871.06,47.36,-58.11,7.81,-38.09,85.45,65.92,151.37,True
1627069800874.96,125.0,-52.73,8.3,-35.64,160.64,61.03,221.67,True
1627069800878.87,-166.99,-54.69,-5.37,-59.57,226.56,60.059999999999995,286.62,True
1627069800882.78,-313.48,-53.71,-4.88,-77.64,391.12,58.59,449.71,True
1627069800886.68,-46.39,-51.76,7.32,-50.29,96.68,59.08,155.76,True
1627069800890.59,141.11,-52.25,4.88,-27.34,168.45000000000002,57.13,225.58,True
1627069800894.5,-97.17,-54.2,-10.25,-55.18,152.35,64.45,216.8,True
1627069800898.4,-337.89,-43.95,-2.44,-94.73,432.62,46.39,479.01,True
1627069800902.31,-168.46,-37.6,4.39,-92.77,261.23,41.99,303.22,True
1627069800906.21,90.82,-42.97,-7.81,-62.01,152.82999999999998,50.78,203.60999999999999,True
1627069800910.12,-24.9,-44.92,-15.63,-62.01,86.91,60.550000000000004,147.45999999999998,True
1627069800914.03,-296.39,-45.9,-20.02,-85.45,381.84,65.92,447.75999999999993,True
1627069800917.93,-231.93,-42.48,-23.93,-87.89,319.82,66.41,386.23,True
1627069800921.84,53.71,-41.02,-10.74,-68.85,122.56,51.760000000000005,174.32000000000002,True
1627069800925.75,52.25,-47.85,-3.91,-52.73,104.97999999999999,51.760000000000005,156.73999999999998,True
1627069800929.65,-230.96,-44.43,-7.81,-83.98,314.94,52.24,367.18,True
1627069800933.56,-277.34,-37.6,-14.65,-91.8,369.14,52.25,421.39,True
1627069800937.46,4.39,-34.18,-11.23,-59.57,63.96,45.41,109.37,True
1627069800941.37,114.75,-37.11,-14.16,-56.15,170.9,51.269999999999996,222.17,True
1627069800945.28,-136.72,-40.53,-31.25,-86.43,223.15,71.78,294.93,True
1627069800949.18,-291.99,-44.92,-36.62,-100.59,392.58000000000004,81.53999999999999,474.12000000000006,True
1627069800953.09,-54.2,-52.25,-29.79,-72.27,126.47,82.03999999999999,208.51,True
1627069800957.0,151.37,-43.46,-28.81,-59.57,210.94,72.27,283.21,True
1627069800960.9,-48.34,-47.85,-33.69,-68.36,116.7,81.53999999999999,198.24,True
1627069800964.81,-269.53,-59.08,-38.57,-67.38,336.90999999999997,97.65,434.55999999999995,True
1627069800968.71,-107.91,-48.83,-43.95,-29.79,137.7,92.78,230.47999999999996,True
1627069800972.62,148.93,-30.76,-25.88,-17.09,166.02,56.64,222.66,True
1627069800976.53,46.88,-29.79,-20.02,-56.15,103.03,49.81,152.84,True
1627069800980.43,-221.19,-43.95,-41.5,-63.48,284.67,85.45,370.12,True
1627069800984.34,-181.64,-48.83,-45.41,-41.02,222.66,94.24,316.9,True
1627069800988.25,105.96,-47.36,-34.18,-21.97,127.92999999999999,81.53999999999999,209.47,True
1627069800992.15,128.42,-47.36,-35.16,-35.64,164.06,82.52,246.58,True
1627069800996.06,-173.83,-45.9,-52.73,-69.34,243.17000000000002,98.63,341.8,True
1627069800999.96,-258.3,-39.06,-55.66,-68.85,327.15,94.72,421.87,True
1627069801003.87,13.18,-39.55,-39.06,-50.29,63.47,78.61,142.07999999999998,True
1627069801007.78,133.79,-47.36,-30.27,-47.36,181.14999999999998,77.63,258.78,True
1627069801011.68,-106.45,-53.71,-42.97,-58.59,165.04000000000002,96.68,261.72,True
1627069801015.59,-285.64,-50.78,-54.69,-64.94,350.58,105.47,456.05,True
1627069801019.5,-67.38,-29.3,-37.6,-60.55,127.92999999999999,66.9,194.82999999999998,True
1627069801023.4,156.74,-13.18,-34.18,-53.71,210.45000000000002,47.36,257.81,True
1627069801027.31,-24.9,-20.02,-52.25,-80.57,105.47,72.27,177.74,True
1627069801031.21,-289.55,-25.88,-58.59,-100.1,389.65,84.47,474.12,True
1627069801035.12,-172.85,-25.39,-50.78,-83.5,256.35,76.17,332.52,True
1627069801039.03,107.91,-18.55,-43.46,-63.48,171.39,62.010000000000005,233.4,True
1627069801042.93,35.64,-15.63,-48.83,-76.17,111.81,64.46,176.26999999999998,True
1627069801046.84,-258.3,-12.21,-63.48,-114.75,373.05,75.69,448.74,True
1627069801050.75,-244.63,-7.81,-59.08,-109.38,354.01,66.89,420.9,True
1627069801054.65,50.29,-16.11,-48.34,-75.2,125.49000000000001,64.45,189.94000000000003,True
1627069801058.56,98.14,-23.44,-54.69,-66.89,165.03,78.13,243.16,True
1627069801062.46,-173.34,-17.58,-59.57,-93.75,267.09000000000003,77.15,344.24,True
1627069801066.37,-260.74,-19.04,-57.13,-104.98,365.72,76.17,441.89000000000004,True
1627069801070.28,-6.84,-36.62,-47.36,-76.66,83.5,83.97999999999999,167.48000000000002,True
1627069801074.18,149.41,-43.95,-41.5,-54.69,204.1,85.45,289.55,True
1627069801078.09,-84.47,-34.67,-45.41,-77.15,161.62,80.08,241.70000000000002,True
1627069801082.0,-284.67,-34.18,-53.22,-89.36,374.03000000000003,87.4,461.43000000000006,True
1627069801085.9,-86.43,-31.25,-49.32,-68.85,155.28,80.57,235.85,True
1627069801089.81,154.3,-19.04,-42.48,-62.5,216.8,61.519999999999996,278.32,True
1627069801093.71,5.86,-19.04,-40.53,-85.45,91.31,59.57,150.88,True
1627069801097.62,-266.11,-36.13,-41.02,-107.91,374.02,77.15,451.16999999999996,True
1627069801101.53,-166.02,-44.43,-41.02,-79.1,245.12,85.45,330.57,True
1627069801105.43,130.37,-36.62,-38.09,-34.67,165.04000000000002,74.71000000000001,239.75000000000003,True
1627069801109.34,96.19,-19.04,-34.67,-63.96,160.15,53.71,213.86,True
1627069801113.25,-206.54,-15.63,-41.99,-108.89,315.43,57.620000000000005,373.05,True
1627069801117.15,-238.77,-23.93,-47.85,-102.05,340.82,71.78,412.6,True
1627069801121.06,59.08,-18.55,-40.53,-68.36,127.44,59.08,186.52,True
1627069801124.96,144.04,-7.32,-44.92,-68.85,212.89,52.24,265.13,True
1627069801128.87,-132.32,-6.84,-65.43,-99.61,231.93,72.27000000000001,304.20000000000005,True
1627069801132.78,-266.11,-5.86,-66.41,-99.12,365.23,72.27,437.5,True
1627069801136.68,-20.51,-3.42,-49.32,-71.78,92.29,52.74,145.03,True
1627069801140.59,163.57,-1.95,-41.99,-63.96,227.53,43.940000000000005,271.46999999999997,True
1627069801144.5,-50.29,-9.77,-53.71,-80.57,130.85999999999999,63.480000000000004,194.34,True
1627069801148.4,-276.37,-17.58,-75.68,-87.89,364.26,93.26,457.52,True
1627069801152.31,-105.47,-8.79,-67.38,-67.38,172.85,76.16999999999999,249.01999999999998,True
1627069801156.21,150.39,-0.98,-49.32,-56.64,207.02999999999997,50.3,257.33,True
1627069801160.12,28.32,-7.32,-60.55,-74.71,103.03,67.87,170.89999999999998,True
1627069801164.03,-252.44,-21.48,-80.08,-83.01,335.45,101.56,437.01,True
1627069801167.93,-193.85,-22.95,-57.62,-79.1,272.95,80.57,353.52,True
1627069801171.84,91.31,-19.04,-38.09,-64.94,156.25,57.13,213.38,True
1627069801175.75,89.84,-19.04,-52.73,-62.5,152.34,71.77,224.10999999999999,True
1627069801179.65,-208.5,-20.02,-64.45,-93.75,302.25,84.47,386.71999999999997,True
1627069801183.56,-270.51,-25.39,-58.59,-90.33,360.84,83.98,444.81999999999994,True
1627069801187.46,17.58,-30.27,-45.41,-48.83,66.41,75.67999999999999,142.08999999999997,True
1627069801191.37,130.86,-26.86,-45.9,-46.88,177.74,72.75999999999999,250.50000000000003,True
1627069801195.28,-146.48,-32.71,-54.69,-77.64,224.12,87.4,311.52,True
1627069801199.18,-307.13,-37.11,-43.95,-91.8,398.93,81.06,479.99,True
1627069801203.09,-64.94,-34.18,-34.18,-62.99,127.93,68.36,196.29000000000002,True
1627069801207.0,141.11,-36.13,-32.71,-41.5,182.61,68.84,251.45000000000002,True
1627069801210.9,-47.36,-43.95,-20.51,-59.57,106.93,64.46000000000001,171.39,True
1627069801214.81,-280.27,-46.39,-10.25,-72.27,352.53999999999996,56.64,409.17999999999995,True
1627069801218.71,-139.16,-44.92,-8.79,-66.41,205.57,53.71,259.28000000000003,True
1627069801222.62,131.84,-41.5,-4.39,-45.9,177.74,45.89,223.63,True
1627069801226.53,51.27,-41.02,-10.25,-56.64,107.91,51.27,159.18,True
1627069801230.43,-236.82,-45.41,-25.88,-88.87,325.69,71.28999999999999,396.98,True
1627069801234.34,-208.98,-44.43,-31.25,-83.5,292.48,75.68,368.16,True
1627069801238.25,74.71,-41.02,-18.55,-57.62,132.32999999999998,59.57000000000001,191.9,True
1627069801242.15,62.99,-38.09,-13.67,-53.22,116.21000000000001,51.760000000000005,167.97,True
1627069801246.06,-192.38,-36.62,-20.51,-64.45,256.83,57.129999999999995,313.96,True
1627069801249.96,-255.86,-39.06,-19.04,-57.13,312.99,58.1,371.09000000000003,True
1627069801253.87,13.67,-44.92,-8.3,-14.16,27.83,53.22,81.05,True
1627069801257.78,165.04,-36.62,8.3,-5.86,170.9,44.92,215.82000000000002,True
1627069801261.68,-87.4,-35.64,1.46,-56.64,144.04000000000002,37.1,181.14000000000001,True
1627069801265.59,-271.48,-44.43,-14.65,-69.34,340.82000000000005,59.08,399.90000000000003,True
1627069801269.5,-54.69,-41.02,0.98,-37.6,92.28999999999999,42.0,134.29,True
1627069801273.4,166.99,-38.57,15.63,-27.34,194.33,54.2,248.53,True
1627069801277.31,-9.77,-46.88,6.84,-50.29,60.06,53.72,113.78,True
1627069801281.21,-274.9,-57.13,-9.77,-66.41,341.30999999999995,66.9,408.2099999999999,True
1627069801285.12,-156.74,-48.34,-1.95,-45.9,202.64000000000001,50.290000000000006,252.93,True
1627069801289.03,124.02,-34.18,11.23,-22.95,146.97,45.41,192.38,True
1627069801292.93,60.06,-32.71,6.35,-46.88,106.94,39.06,146.0,True
1627069801296.84,-232.42,-45.41,-7.32,-72.27,304.69,52.73,357.42,True
1627069801300.75,-235.84,-48.83,-9.28,-53.22,289.06,58.11,347.16999999999996,True
1627069801304.65,62.5,-39.06,17.09,-37.6,100.1,56.150000000000006,156.25,True
1627069801308.56,123.54,-30.27,24.9,-46.88,170.42000000000002,55.17,225.59000000000003,True
1627069801312.46,-167.97,-35.16,7.81,-66.41,234.38,42.97,277.34999999999997,True
1627069801316.37,-282.71,-40.53,4.39,-77.64,360.34999999999997,44.92,405.27,True
1627069801320.28,-25.39,-40.53,15.14,-67.38,92.77,55.67,148.44,True
1627069801324.18,137.21,-39.06,17.09,-51.76,188.97,56.150000000000006,245.12,True
1627069801328.09,-104.0,-41.5,2.44,-67.38,171.38,43.94,215.32,True
1627069801332.0,-310.55,-45.9,-7.32,-84.96,395.51,53.22,448.72999999999996,True
1627069801335.9,-110.84,-42.97,-10.74,-64.45,175.29000000000002,53.71,229.00000000000003,True
1627069801339.81,127.44,-34.18,-14.16,-55.66,183.1,48.34,231.44,True
1627069801343.71,-14.65,-27.83,-30.27,-79.59,94.24000000000001,58.099999999999994,152.34,True
1627069801347.62,-281.74,-25.88,-32.23,-98.14,379.88,58.11,437.99,True
1627069801351.53,-192.38,-30.76,-20.51,-79.1,271.48,51.27,322.75,True
1627069801355.43,91.31,-34.18,-13.67,-48.83,140.14,47.85,187.98999999999998,True
1627069801359.34,68.85,-37.11,-21.0,-41.02,109.87,58.11,167.98000000000002,True
1627069801363.25,-212.4,-33.2,-25.39,-65.43,277.83000000000004,58.59,336.42,True
1627069801367.15,-229.98,-25.88,-25.88,-63.96,293.94,51.76,345.7,True
1627069801371.06,62.5,-17.09,-32.71,-37.11,99.61,49.8,149.41,True
1627069801374.96,139.65,-7.81,-35.16,-34.67,174.32,42.97,217.29,True
1627069801378.87,-134.77,-11.23,-41.5,-65.92,200.69,52.730000000000004,253.42,True
1627069801382.78,-261.72,-19.04,-49.8,-63.96,325.68,68.84,394.52000000000004,True
1627069801386.68,0.49,-9.77,-41.02,-23.44,23.93,50.790000000000006,74.72,True
1627069801390.59,188.96,1.95,-28.81,-10.25,199.21,30.759999999999998,229.97,True
1627069801394.5,-33.2,-2.93,-26.37,-35.64,68.84,29.3,98.14000000000001,True
1627069801398.4,-264.65,-10.25,-29.79,-46.88,311.53,40.04,351.57,True
1627069801402.31,-92.77,-10.25,-33.69,-15.14,107.91,43.94,151.85,True
1627069801406.21,166.02,-5.86,-27.83,1.95,167.97,33.69,201.66000000000003,True
1627069801410.12,49.8,-4.88,-23.44,-39.55,89.35,28.32,117.66999999999999,True
1627069801414.03,-232.42,-11.72,-41.99,-68.85,301.27,53.71,354.98,True
1627069801417.93,-176.76,-10.74,-52.73,-49.8,226.56,63.47,290.03000000000003,True
1627069801421.84,116.21,-3.91,-44.92,-26.37,142.57999999999998,48.83,191.40999999999997,True
1627069801425.75,105.47,0.98,-47.36,-35.16,140.63,48.339999999999996,188.96999999999997,True
1627069801429.65,-182.62,-4.88,-58.11,-65.92,248.54000000000002,62.99,311.53000000000003,True
1627069801433.56,-233.89,-12.21,-65.43,-51.76,285.65,77.64000000000001,363.28999999999996,True
1627069801437.46,41.99,1.46,-46.39,-9.28,51.27,47.85,99.12,True
1627069801441.37,146.0,9.77,-27.34,-25.39,171.39,37.11,208.5,True
1627069801445.28,-119.14,2.93,-38.57,-52.73,171.87,41.5,213.37,True
1627069801449.18,-278.32,-1.46,-39.06,-55.18,333.5,40.52,374.02,True
1627069801453.09,-49.8,-4.88,-33.2,-36.13,85.93,38.080000000000005,124.01,True
1627069801457.0,156.25,-6.35,-29.79,-16.11,172.36,36.14,208.5,True
1627069801460.9,-34.18,-10.25,-36.62,-34.18,68.36,46.87,115.22999999999999,True
1627069801464.81,-278.32,-13.67,-45.9,-62.01,340.33,59.57,399.9,True
1627069801468.71,-136.23,-16.11,-43.46,-41.5,177.73,59.57,237.29999999999998,True
1627069801472.62,131.84,-19.53,-39.55,-17.09,148.93,59.08,208.01,True
1627069801476.53,43.46,-28.81,-44.43,-33.69,77.15,73.24,150.39000000000001,True
1627069801480.43,-241.21,-39.06,-50.78,-50.29,291.5,89.84,381.34000000000003,True
1627069801484.34,-207.03,-31.74,-42.97,-40.53,247.56,74.71,322.27,True
1627069801488.25,93.75,-18.55,-33.2,-23.44,117.19,51.75,168.94,True
1627069801492.15,125.49,-19.53,-48.83,-26.86,152.35,68.36,220.70999999999998,True
1627069801496.06,-163.09,-23.44,-54.69,-45.41,208.5,78.13,286.63,True
1627069801499.96,-249.51,-22.95,-45.41,-56.64,306.15,68.36,374.51,True
1627069801503.87,20.51,-19.04,-41.5,-29.3,49.81,60.54,110.35,True
1627069801507.78,161.62,-23.93,-41.02,-12.7,174.32,64.95,239.27,True
1627069801511.68,-80.57,-27.83,-49.32,-36.62,117.19,77.15,194.33999999999997,True
1627069801515.59,-272.46,-19.04,-54.2,-64.94,337.4,73.24000000000001,410.64,True
1627069801519.5,-64.45,-9.28,-47.85,-46.88,111.33000000000001,57.13,168.46,True
1627069801523.4,146.48,-18.55,-44.92,-32.71,179.19,63.47,242.66000000000003,True
1627069801527.31,-26.37,-31.74,-37.6,-51.76,78.13,69.34,147.47,True
1627069801531.21,-255.86,-33.2,-39.06,-50.78,306.64,72.26,378.9,True
1627069801535.12,-156.74,-33.69,-50.29,-36.62,193.36,83.97999999999999,277.34000000000003,True
1627069801539.03,110.84,-34.18,-53.22,-9.28,120.12,87.4,207.52,True
1627069801542.93,66.89,-23.44,-41.99,-16.6,83.49000000000001,65.43,148.92000000000002,True
1627069801546.84,-229.98,-21.0,-39.55,-58.11,288.09,60.55,348.64,True
1627069801550.75,-242.68,-30.76,-41.5,-54.2,296.88,72.26,369.14,True
1627069801554.65,45.9,-35.16,-30.76,-24.41,70.31,65.92,136.23,True
1627069801558.56,103.03,-37.6,-24.9,-33.69,136.72,62.5,199.22,True
1627069801562.46,-176.27,-45.41,-36.62,-65.92,242.19,82.03,324.22,True
1627069801566.37,-284.67,-47.36,-42.48,-62.5,347.17,89.84,437.01000000000005,True
1627069801570.28,-20.51,-39.06,-31.25,-33.2,53.71000000000001,70.31,124.02000000000001,True
1627069801574.18,143.07,-31.25,-19.04,-28.32,171.39,50.29,221.67999999999998,True
1627069801578.09,-96.68,-38.09,-21.0,-52.25,148.93,59.09,208.02,True
1627069801582.0,-300.29,-53.71,-33.2,-52.73,353.02000000000004,86.91,439.93,True
1627069801585.9,-98.63,-50.78,-32.23,-13.18,111.81,83.00999999999999,194.82,True
1627069801589.81,146.48,-33.2,-16.6,-17.09,163.57,49.800000000000004,213.36999999999998,True
1627069801593.71,5.37,-36.62,-21.48,-55.18,60.55,58.099999999999994,118.64999999999999,True
1627069801597.62,-257.32,-37.6,-35.64,-64.94,322.26,73.24000000000001,395.5,True
1627069801601.53,-168.95,-27.83,-34.67,-46.39,215.33999999999997,62.5,277.84,True
1627069801605.43,106.45,-21.0,-28.81,-29.3,135.75,49.81,185.56,True
1627069801609.34,75.2,-27.83,-30.76,-41.99,117.19,58.59,175.77999999999997,True
1627069801613.25,-203.13,-48.34,-40.53,-47.36,250.49,88.87,339.36,True
1627069801617.15,-219.73,-52.73,-48.83,-34.18,253.91,101.56,355.46999999999997,True
1627069801621.06,72.27,-38.57,-42.48,-17.09,89.36,81.05,170.41,True
1627069801624.96,156.74,-33.69,-45.9,-5.86,162.60000000000002,79.59,242.19000000000003,True
1627069801628.87,-108.89,-46.88,-68.36,-6.35,115.24,115.24000000000001,230.48000000000002,True
1627069801632.78,-230.47,-44.43,-68.85,-12.21,242.68,113.28,355.96000000000004,True
1627069801636.68,26.86,-36.62,-65.43,6.35,33.21,102.05000000000001,135.26,True
1627069801640.59,216.31,-37.6,-71.78,29.79,246.1,109.38,355.48,True
1627069801644.5,15.14,-42.97,-75.68,14.16,29.3,118.65,147.95,True
1627069801648.4,-199.71,-50.29,-80.08,11.72,211.43,130.37,341.8,True
1627069801652.31,-24.41,-50.29,-83.01,52.73,77.14,133.3,210.44,True
1627069801656.21,246.58,-42.97,-79.59,80.08,326.66,122.56,449.22,True
1627069801660.12,143.07,-34.67,-80.08,63.48,206.54999999999998,114.75,321.29999999999995,True
1627069801664.03,-128.42,-42.48,-87.4,48.83,177.25,129.88,307.13,True
1627069801667.93,-71.29,-43.95,-85.45,70.31,141.60000000000002,129.4,271.0,True
1627069801671.84,225.59,-43.95,-78.61,106.45,332.04,122.56,454.6,True
1627069801675.75,248.05,-49.32,-75.2,130.86,378.91,124.52000000000001,503.43,True
1627069801679.65,-35.64,-43.95,-76.66,82.03,117.67,120.61,238.28,True
1627069801683.56,-101.56,-45.9,-89.36,61.52,163.08,135.26,298.34000000000003,True
1627069801687.46,187.01,-43.46,-84.96,109.86,296.87,128.42,425.28999999999996,True
1627069801691.37,317.38,-35.64,-73.73,118.16,435.53999999999996,109.37,544.91,True
1627069801695.28,55.66,-36.13,-79.1,82.52,138.18,115.22999999999999,253.41,True
1627069801699.18,-116.21,-41.99,-88.38,62.99,179.2,130.37,309.57,True
1627069801703.09,103.52,-43.46,-86.91,89.84,193.36,130.37,323.73,True
1627069801707.0,304.2,-37.6,-83.01,99.61,403.81,120.61000000000001,524.4200000000001,True
1627069801710.9,112.79,-42.97,-99.12,64.45,177.24,142.09,319.33000000000004,True
1627069801714.81,-138.67,-52.25,-112.3,47.36,186.02999999999997,164.55,350.58,True
1627069801718.71,-2.93,-52.73,-107.91,83.98,86.91000000000001,160.64,247.55,True
1627069801722.62,267.58,-44.43,-95.7,100.1,367.67999999999995,140.13,507.80999999999995,True
1627069801726.53,183.59,-39.06,-88.87,64.94,248.53,127.93,376.46000000000004,True
1627069801730.43,-105.96,-47.85,-96.68,52.25,158.20999999999998,144.53,302.74,True
